,product_id,name,product_sub_category_id,id
1196,105120, Диклофенак-Акрихин мазь д/наружн.прим.% г туба,648,878355 601 148
1197,145986, Джардинс таб.п.п.о.мг №,462,969989 928 108
1198,63444, Солкосерил р-р д/и амп.  мл. №,583,2741077 868 130
1199,71900," Иглы Микро-Файн Плюс д/шприц-ручки G ,*мм N",763,2451897 363 176
1200,77064, Глицин тб мг N,638,2040570 1043 146
1201,49922, Эскейп таб.п.п.о.мг №,595,2635207 1146 135
1202,80942," Цефтазидим-АКОС пор.д/р-ра в/в, в/м фл. г",403,1240123 455 92
1203,119365, Редуксин капс. мг № ,686,1179437 1178 160
1204,57940, Бритомар тб пролонг. действия мг №,735,1183431 836 170
1205,97537, Ксефокам рапид табл. п.о. мг №,647,2044099 768 148
1206,99574, Фитолизин паста туба г N,628,822606 682 144
1207,114040, Перговерис лиоф.д/р-ра п/к МЕ+МЕ + р-ль №,459,433902 97 108
1208,89124, Драмина тб мг N,716,2672334 850 166
1209,98254, Депакин хроно тб п/о мг конв N,641,1128104 1068 146
1210,25484, Одестон тб мг N,595,1098277 1031 135
1211,164234, Мидзо капли д/приема внутрь мг/мл мл №,740,2741365 298 171
1212,145921, Розувастатин-СЗ таб.п.п.о. мг №,685,2551547 1388 160
1213,109814,nan,674,2434990 1432 154
1214,155917, Хелинорм капс.мг №,597,2640126 364 135
1215,87020, Ринзасип с вит. С пор.д/приг.р-ра д/приема внутрь Черная Смородина саше г №,703,2211080 1999 162
1216,42928, Навтекс Бинт марл мед стер м х см уп N,671,2193298 1006 154
1217,98054, Три-регол табл./комплект №,450,2037857 768 105
1218,55482, Этацизин тб мг N,738,2630833 297 170
1219,215228, Меропенем-ЛЕКСВМ пор.д/приг.р-ра для в/в введ.г фл.№,403,982213 924 92
1220,75281, Бронхинол сироп фл.мл,550,107701 43 125
1221,215459, Коронал таб.п.п.о.мг №,738,2738291 2000 170
1222,74998, Салофальк таб.п.кш.о.мг №,595,2727564 1193 135
1223,62245, Кальция глюконат-Виал р-р д/и % амп мл N,439,2738025 2000 101
1224,139469," Пепсан-Р гель д/приема внутрь , гр. № саше",595,2639894 1994 135
1225,90221, Сермион табл. п.о.  мг. №,637,639282 315 146
1226,138612, Мемоплант тб.п.п.о. мг №,637,880634 267 146
1227,57351, Сабельник-Эвалар настойка фл.мл,647,2004151 110 148
1228,80554, Урсофальк капс мг N,596,36227 328 135
1229,38311, Диазолин тб мг N,395,531808 97 89
1230,160835, Верошпирон капс.мг №,735,939516 600 170
1231,137097, Скипидарная мазь фл г N,648,2738229 455 148
1232,71772, Таблетки от кашля таб.№ Renewal,700,2207421 913 162
1233,34554, Артро-Актив Питание суставов таб.№,644,823425 52 148
1234,115615, Сбор Арфазетин -Э ф/п гр. № КЛС,615,117428 59 140
1235,144122,nan,706,801059 160 163
1236,66882, Прокладки для взрослых урологические Тена леди ультра мини №,557,32202 603 126
1237,93397, Энап таб.мг №,738,236705 847 170
1238,158937, Тепловит аппликатор парафино-озокеритовый для тела,718,950733 2011 166
1239,24046, Вильпрафен таб.п.о.мг №,403,2005876 267 92
1240,111268, Салициловая кислота р-р спирт % фл мл N,404,2737279 327 93
1241,114093, Акридерм СК мазь д/наружн.прим туба г №,467,959324 871 110
1242,76488, Глюкофаж таб.п.п.о.мг №,462,558035 316 108
1243,76420, Бетоптик капли глазн .% фл мл N,575,478140 1559 129
1244,39335, Атаракс тб мг N,632,139676 352 146
1245,107235, Валериана [экстракт тб п/об мг бл] N,631,1063692 2011 146
1246,116644, Акку-Чек Актив Тест-полоски №x арт.,452,719964 323 106
1247,97701, Лен [семена пачка г] N КЛС,617,57890 278 140
1248,150422, Тинидазол тб мг N,451,673367 313 105
1249,56938, Юнификс Пластырь фиксирующий на тканевой основе хсм,670,260522 59 154
1250,90747, Л-тироксин  Берлин Хеми табл.  мкг №,458,356102 318 108
1251,39952, Бинт эласт трубчатый N уп N,-1,1038579 453 -1
1252,26450, Череда [трава коробка г] N КЛС,617,538050 279 140
1253,95510, Азопт гл.сусп.% фл мл с кап-дозатором,575,478140 1559 129
1254,140583, Флагил тб мг N,451,163107 331 105
1255,38252, Мукосат амп. % мл. №,644,718054 331 148
1256,51108, Леспефлан р-р мл N,628,382545 310 144
1257,91462,nan,675,428117 313 155
1258,165121, СалиЦинк Лосьон для жирной и комбинированной кожи без спирта Сера-Цинк мл,503,2731072 110 116
1259,77040, Амлодипин таб.мг №,738,940880 946 170
1260,24243," МКЦ ""АНКИР-Б"" .г тб N",689,2737189 2095 160
1261,154881, Валериана [настойка фл мл] N,613,2587936 1241 140
1262,81936," Дрожжи пивные ""Эвисент"" с серой тб ,г N",435,2013356 282 101
1263,153970, Бисопролол-Тева таб.п.п.о.мг №,738,412144 263 170
1264,87346, Мезим форте  таб.п.о.раствор./кишечн.№,601,328422 327 135
1265,82685, ЛораГЕКСАЛ таб.мг №,395,2402455 352 89
1266,24557, Натрия хлорид .% р-р д/инфуз меш п/проп мл N,720,1085878 366 166
1267,32688, Салицилово-цинковая паста г N,467,2440542 59 110
1268,95179, Небилет таб.мг №,738,314563 311 170
1269,71851, Ринза таб.№,703,2130331 275 162
1270,153174, Прокладки для взрослых урологические Тена леди слим мини №,557,378034 314 126
1271,51609, Хондрогард р-р в/м  мг/мл мл №,644,768713 52 148
1272,35643, Линекс пор. лиоф. капс. №,600,68625 309 135
1273,120084, Борная кислота р-р спирт % фл мл N,404,2738909 1386 93
1274,105707, Вентолин аэроз. д/ингал. доз.  мкг/доза  доз.,550,144016 144 125
1275,150180, Эдас- капли фл-капел мл №,456,902619 1559 107
1276,65421, Атенолол Никомед табл. п.п.о.  мг. №,738,792769 97 170
1277,37070, Омепразол-Тева капсулы кишечнорастворимые мг № блистер,595,2363117 1562 135
1278,90554, Римантадин Авексима таб.мг №,705,1076499 277 162
1279,130180, Мидокалм-Рихтер р-р д/ин.  % амп.  мл. №,632,474569 347 146
1280,129032, Амлодипин таб.мг №,738,432970 322 170
1281,32583, Вамлосет таб. п.п.о. мг+мг №,738,2335242 331 170
1282,104748, Диадерм крем д/рук и ногтей мл,543,1110209 276 123
1283,156137, PL Пустырник Премиум капс.№,631,1162522 928 146
1284,47064, Флебавен таб.п.п.о.мг №,738,143646 347 170
1285,122126, Атенолол Никомед табл. п.п.о.  мг. №,738,2132127 332 170
1286,70736, Пикамилон таб.мг №,638,2561095 312 146
1287,165047, PL Мумие таб.мг №,441,235138 347 101
1288,56966, Мильгамма р-р д/и амп темн стек мл N,438,1172900 139 101
1289,141741, Папаверина гидрохлорид свечи мг N,397,207333 277 90
1290,145653, Нутридринк смесь д/энтер.питания Ваниль тетрапак мл,666,2266595 1534 153
1291,67755, Пертуссин-Ч сироп фл мл,700,2125882 1923 162
1292,144890, ПК-Мерц табл. п.п.о. мг №,640,2674608 350 146
1293,8111, Флуконазол капс мг №,622,2604210 951 142
1294,339018, Медхелп салфетки влажные очищающие №,723,2026416 369 167
1295,112860, Сбор желчегонный N  г фильтр-пак N,615,955045 926 140
1296,212711," Хлоргексидин р-р д/местн. и наруж.прим.,% мл №",404,2147569 247 93
1297,225083, Смайлайф Пастила фруктовая Яблоко-Вишня г,571,2029585 107 128
1298,61693," Глюкоза таб.,г №",434,2738909 1386 101
1299,154870, Календулы настойка жидк.мл,613,517198 851 140
1300,155627, PL Элеутерококк драже №,441,73608 313 101
1301,36037, Полькортолон тб мг N,459,2740853 268 108
1302,125958, Трентал таб. п.о. мг №,738,2740853 268 170
1303,27447, Омарон таб. мг.+мг. №,638,982676 1566 146
1304,64767, Зульбекс табл. п.о. раствор./кишечн.  мг. №,595,941147 1065 135
1305,139216, Метадоксил тб мг бл N,740,1120193 325 171
1306,117300, Ранитидин-АКОС таб.п.п.о.мг №,595,191906 273 135
1307,151826," Зубная нить ""Oral-B"" Super Floss м уп N",536,651527 281 121
1308,116194, Лоратадин-Штада таб.мг №,395,1958139 2010 89
1309,136674, Перфектил капс N,425,354904 268 101
1310,147303, Триттико ретард таб мг N,635,708058 311 146
1311,109136, Немозол таб.жев. мг №,659,803347 946 151
1312,111373, Ай-шуа Тест на беременность тест-полоски №,471,1187359 59 111
1313,154291, Амлодипин-Тева таб. мг №,738,474966 348 170
1314,96094, Амоксициллин Сандоз таб.п.о. г №,403,2179794 2011 92
1315,90936, Урсофальк капс мг N,596,549059 833 135
1316,153059, Боровая матка настойка мл,424,2739721 1432 101
1317,30434, Бициллин- пор д/и ЕД фл N,403,2437937 145 92
1318,91369, PL Рыбий жир с экстрактом валерьяны и пустырника капс. №,439,7005 325 101
1319,81404, Пустырника экстракт тб мг N,631,2506956 501 146
1320,77933, Ксимелин ЭКО с ментолом спрей назальный мкг/доза мг/мл фл.мл,701,776359 1990 162
